what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295284891171
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295284922140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295284926703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295284946484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295284946750
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1295284967453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295284967484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285184515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285271375
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285271953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285425515
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285431500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285432203
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285435062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285435437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285436218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285436921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285604546
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295285605281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286910718
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286912437
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1295286914625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286914843
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1295286914890
error,log,,,"Problems encountered during text search.",1295286915015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286915234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286916625
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ResourceNavigator",1295286917156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1295286919078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286921109
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1295286921937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286922031
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1295286922046
activated,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295286924687
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1295286927656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286931187
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286933765
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1295286933781
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286942828
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1295286944765
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1295286945796
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1295286946218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286947062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286948531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286950093
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1295286950109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286958000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286959671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286961781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286980437
activated,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295286981328
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1295286992000
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286993015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1295286994781
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1295286996781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295286996843
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1295286996875
activated,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295286998812
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1295287004015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1295287005140
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1295287005250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1295287006015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1295287006343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287006875
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1295287008218
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1295287008406
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287008468
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1295287008500
activated,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295287010343
activated,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295287013015
closed,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295287013015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287016796
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287019046
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1295287021125
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287025453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287031531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287033062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287033468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287036718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287048734
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1295287066968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287067265
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287072656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1295287074359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1295287074703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287084421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287090531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287099968
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287108812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287109078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287110312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287112359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287143781
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287144531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287147546
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ResourceNavigator",1295287148546
activated,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295287149359
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287156531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287160484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287166906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287167312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287167937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287169875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287184156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287184515
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1295287219218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287219250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287462437
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287530921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287531937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287532390
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287567703
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ResourceNavigator",1295287569187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287573953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287589609
activated,editor,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.PHPUnitEditor",1295287590796
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287611421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287611437
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287611500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287637953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287638625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287663390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287663734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287664625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295287667937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295290799109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295290799953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295291947859
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295291954671
error,log,,,"Problems saving workspace",1295291974140
error,log,,,"Problems occurred while trying to save the state of the workbench.",1295291974140
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1295291981218
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1295291982359
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1295291982562
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1295291982812
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1295291982984
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1295291983265
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1295291983437
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1295291983609
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1295291983734
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1295291984031
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1295291984343
activated,perspective,net.sourceforge.phpeclipse,,"net.sourceforge.phpeclipse.PHPPerspective",1295292032031
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1295292032031
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1295292032078
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1295292032109
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1295292032187
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1295292032234
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1295292032390
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1295292032453
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1295292032515
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1295292032546
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1295292032593
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1295292032656
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1295292032718
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1295292032765
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1295292032812
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1295292032875
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1295292032937
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1295292033062
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1295292033109
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1295292033109
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1295292033125
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1295292033140
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1295292033156
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1295292033171
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1295292033187
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1295292033250
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1295292033281
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1295292033296
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1295292033328
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1295292033437
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1295292033468
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1295292033531
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1295292033562
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1295292033656
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1295292033718
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1295292033718
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1295292033781
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1295292033859
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1295292033921
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1295292034093
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1295292034125
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1295292034156
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1295292034265
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1295292034359
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1295292034453
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1295292034546
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1295292034640
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1295292034734
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1295292034734
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1295292034828
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1295292034968
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1295292035031
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1295292035046
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1295292035078
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1295292035187
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1295292035265
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1295292035359
started,bundle,net.sourceforge.phpeclipse,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse",1295292035359
started,bundle,net.sourceforge.phpeclipse.ui,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.ui",1295292035406
started,bundle,net.sourceforge.phpeclipse.webbrowser,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.webbrowser",1295292035437
started,bundle,net.sourceforge.phpeclipse.xml.ui,1.2.3.200910091456PRD,"net.sourceforge.phpeclipse.xml.ui",1295292035500
os,sysinfo,,,"win32",1295292035500
arch,sysinfo,,,"x86",1295292035500
ws,sysinfo,,,"win32",1295292035500
locale,sysinfo,,,"ja_JP",1295292035500
processors,sysinfo,,,"2",1295292035500
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1295292035500
java.runtime.version,sysinfo,,,"1.6.0_05-b13",1295292035500
java.specification.name,sysinfo,,,"Java Platform API Specification",1295292035500
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295292035500
java.specification.version,sysinfo,,,"1.6",1295292035500
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1295292035500
java.version,sysinfo,,,"1.6.0_05",1295292035500
java.vm.info,sysinfo,,,"mixed mode",1295292035500
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1295292035500
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1295292035500
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1295292035500
java.vm.specification.version,sysinfo,,,"1.0",1295292035500
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1295292035500
java.vm.version,sysinfo,,,"10.0-b19",1295292035500
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1295292036203
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1295292036765
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1295292037328
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1295292038156
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1295292038750
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1295292038859
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1295292039203
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1295292039500
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1295292039671
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1295292040078
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1295292040218
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1295292040343
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1295292042062
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1295292042093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1295292042500
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1295292047984
error,log,,,"Problems saving workspace",1295292050578
error,log,,,"Problems occurred while trying to save the state of the workbench.",1295292050578
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1295292050890
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1295292050890
